,actualDelay,areaId,areaId1,areaId2,areaId3,atStop,busStop,congestion,coordinates,datetime,day,dayOfWeek,delay,delay_interval,directionLine,distanceCovered,ellapsedTime,event_around,event_around_bool,gridID,hour,id,journeyPatternId,justLeftStop,justStopped,latitude,lineId,longitude,minute,month,patternLine,relevant_tweet,relevant_tweet_bool,vehicleId,vehicleSpeed,year
Vl7gPXcBXOWlsYmd85qI,0.0,16972.0,16.0,264.0,4242.0,1.0,3213.0,0.0,"[-6.136258, 53.266984]",2018-03-13 15:34:29,13.0,3.0,174.0,5.0,0,0.0894160158659238,17000.0,no,0.0,"198,59",15.0,5aa7ef8ce45b4b4b55459679,007A0001,0.0,1.0,53.266984,7,-6.136258,34.0,3.0,007A,no,0.0,44241.0,18.0,2018.0
HF7gPXcBXOWlsYmd85uJ,19.0,73069.0,17.0,285.0,4566.0,1.0,273.0,0.0,"[-6.258871, 53.347192]",2018-03-13 15:34:42,13.0,3.0,223.0,6.0,0,0.0,21000.0,no,0.0,"157,104",15.0,5aa7ef9de45b4b4b55459748,007A0001,0.0,0.0,53.347192,7,-6.258871,34.0,3.0,007A,no,0.0,43083.0,0.0,2018.0
Cl7gPXcBXOWlsYmd9JxE,43.0,17012.0,16.0,265.0,4252.0,0.0,3034.0,0.0,"[-6.177081, 53.300922]",2018-03-13 15:34:58,13.0,3.0,-61.0,3.0,0,0.10226547848137897,71000.0,no,0.0,"184,78",15.0,5aa7eface45b4b4b55459842,007A0001,0.0,0.0,53.300922,7,-6.177081,34.0,3.0,007A,no,0.0,44110.0,5.0,2018.0
NV7gPXcBXOWlsYmd9JxE,0.0,16972.0,16.0,264.0,4242.0,0.0,3214.0,0.0,"[-6.135443, 53.266656]",2018-03-13 15:35:01,13.0,3.0,174.0,5.0,0,0.06532969343556265,32000.0,no,0.0,"198,59",15.0,5aa7eface45b4b4b55459871,007A0001,1.0,0.0,53.266656,7,-6.135443,35.0,3.0,007A,no,0.0,44241.0,7.0,2018.0
dF7gPXcBXOWlsYmd9JxE,21.0,73069.0,17.0,285.0,4566.0,1.0,273.0,0.0,"[-6.258871, 53.347192]",2018-03-13 15:35:06,13.0,3.0,244.0,6.0,0,0.0,24000.0,no,0.0,"157,104",15.0,5aa7efb1e45b4b4b554598b5,007A0001,0.0,0.0,53.347192,7,-6.258871,35.0,3.0,007A,no,0.0,43083.0,0.0,2018.0
fl7gPXcBXOWlsYmd9J1E,-31.0,4258.0,16.0,265.0,4258.0,0.0,3034.0,0.0,"[-6.175268, 53.299751]",2018-03-13 15:35:16,13.0,3.0,-92.0,3.0,0,0.17739625413522495,18000.0,no,0.0,"185,77",15.0,5aa7efbfe45b4b4b554599cf,007A0001,0.0,0.0,53.299751,7,-6.175268,35.0,3.0,007A,no,0.0,44110.0,35.0,2018.0
tF7gPXcBXOWlsYmd9J1E,0.0,16971.0,16.0,264.0,4242.0,0.0,3214.0,0.0,"[-6.134651, 53.266317]",2018-03-13 15:35:20,13.0,3.0,174.0,5.0,0,0.0647707971413633,19000.0,no,0.0,"198,59",15.0,5aa7efc3e45b4b4b55459a08,007A0001,0.0,0.0,53.266317,7,-6.134651,35.0,3.0,007A,no,0.0,44241.0,12.0,2018.0
417gPXcBXOWlsYmd9J5E,0.0,16971.0,16.0,264.0,4242.0,0.0,3214.0,0.0,"[-6.133968, 53.265332]",2018-03-13 15:35:37,13.0,3.0,174.0,5.0,0,0.11857263894939193,17000.0,no,0.0,"198,58",15.0,5aa7efcbe45b4b4b55459b48,007A0001,0.0,0.0,53.265332,7,-6.133968,35.0,3.0,007A,no,0.0,44241.0,25.0,2018.0
il7gPXcBXOWlsYmd9J-4,0.0,73058.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.258134, 53.346435]",2018-03-13 15:35:42,13.0,3.0,244.0,6.0,0,0.09735874803842297,36000.0,no,0.0,"157,103",15.0,5aa7efd9e45b4b4b55459bfb,007A0001,1.0,0.0,53.346435,7,-6.258134,35.0,3.0,007A,no,0.0,43083.0,9.0,2018.0
Yl7gPXcBXOWlsYmd9KC4,30.0,16971.0,16.0,264.0,4242.0,0.0,3214.0,0.0,"[-6.133968, 53.265332]",2018-03-13 15:35:59,13.0,3.0,204.0,6.0,0,0.0,22000.0,no,0.0,"198,58",15.0,5aa7efe9e45b4b4b55459ce0,007A0001,0.0,0.0,53.265332,7,-6.133968,35.0,3.0,007A,no,0.0,44241.0,0.0,2018.0
