,actualDelay,areaId,areaId1,areaId2,areaId3,atStop,busStop,congestion,coordinates,datetime,day,dayOfWeek,delay,delay_interval,directionLine,distanceCovered,ellapsedTime,event_around,event_around_bool,gridID,hour,id,journeyPatternId,justLeftStop,justStopped,latitude,lineId,longitude,minute,month,patternLine,relevant_tweet,relevant_tweet_bool,vehicleId,vehicleSpeed,year
PMPqPHcBXOWlsYmdFiQI,-34.0,237.0,14.0,237.0,237.0,0.0,3514.0,0.0,"[-6.238627, 53.223073]",2017-11-17 08:10:06,17.0,6.0,-215.0,2.0,0,0.3038724351125979,24000.0,no,0.0,"163,35",8.0,5a0e997ce45b4b356e918b79,044B0001,0.0,0.0,53.223073,44,-6.238627,10.0,11.0,044B,no,0.0,28051.0,45.0,2017.0
UcPqPHcBXOWlsYmdMbaC,0.0,239.0,14.0,239.0,239.0,0.0,3514.0,0.0,"[-6.205417, 53.22755]",2017-11-17 10:18:25,17.0,6.0,-92.0,3.0,0,0.4125675828445375,41000.0,no,0.0,"175,37",10.0,5a0eb78ee45b4b356e946984,044B0001,0.0,0.0,53.22755,44,-6.205417,18.0,11.0,044B,no,0.0,28051.0,36.0,2017.0
GcPqPHcBXOWlsYmdMsX8,0.0,239.0,14.0,239.0,239.0,0.0,3514.0,0.0,"[-6.200083, 53.233883]",2017-11-17 10:19:50,17.0,6.0,-92.0,3.0,0,0.44610884144675583,45000.0,no,0.0,"176,41",10.0,5a0eb7e9e45b4b356e9470e7,044B0001,0.0,0.0,53.233883,44,-6.200083,19.0,11.0,044B,no,0.0,28051.0,35.0,2017.0
bMPqPHcBXOWlsYmdMsf8,0.0,239.0,14.0,239.0,239.0,0.0,3514.0,0.0,"[-6.200617, 53.234817]",2017-11-17 10:20:14,17.0,6.0,-92.0,3.0,0,0.10976884420663743,24000.0,no,0.0,"176,41",10.0,5a0eb800e45b4b356e94735c,044B0001,0.0,0.0,53.234817,44,-6.200617,20.0,11.0,044B,no,0.0,28051.0,16.0,2017.0
gMPqPHcBXOWlsYmdM8zj,0.0,239.0,14.0,239.0,239.0,0.0,3514.0,0.0,"[-6.20055, 53.2353]",2017-11-17 10:20:33,17.0,6.0,-92.0,3.0,0,0.05389194358778321,19000.0,no,0.0,"176,41",10.0,5a0eb80fe45b4b356e94749d,044B0001,0.0,0.0,53.2353,44,-6.20055,20.0,11.0,044B,no,0.0,28051.0,10.0,2017.0
JcPqPHcBXOWlsYmdM87j,0.0,239.0,14.0,239.0,239.0,0.0,3514.0,0.0,"[-6.19965, 53.235233]",2017-11-17 10:20:47,17.0,6.0,-92.0,3.0,0,0.060359747860300794,14000.0,no,0.0,"176,41",10.0,5a0eb81ee45b4b356e947656,044B0001,0.0,0.0,53.235233,44,-6.19965,20.0,11.0,044B,no,0.0,28051.0,15.0,2017.0
7cPqPHcBXOWlsYmdNNOk,0.0,239.0,14.0,239.0,239.0,0.0,3514.0,0.0,"[-6.1969, 53.23505]",2017-11-17 10:21:06,17.0,6.0,-92.0,3.0,0,0.18415056698552262,19000.0,no,0.0,"177,41",10.0,5a0eb830e45b4b356e947851,044B0001,0.0,0.0,53.23505,44,-6.1969,21.0,11.0,044B,no,0.0,28051.0,34.0,2017.0
psPqPHcBXOWlsYmdNNWk,0.0,261.0,16.0,261.0,261.0,0.0,3514.0,0.0,"[-6.194033, 53.235333]",2017-11-17 10:21:26,17.0,6.0,-92.0,3.0,0,0.19338686190762075,20000.0,no,0.0,"178,41",10.0,5a0eb843e45b4b356e947a1c,044B0001,0.0,0.0,53.235333,44,-6.194033,21.0,11.0,044B,no,0.0,28051.0,34.0,2017.0
csPqPHcBXOWlsYmdNNek,0.0,261.0,16.0,261.0,261.0,0.0,3514.0,0.0,"[-6.194033, 53.236183]",2017-11-17 10:21:50,17.0,6.0,-92.0,3.0,0,0.09451568764785218,24000.0,no,0.0,"178,42",10.0,5a0eb85ee45b4b356e947c06,044B0001,0.0,0.0,53.236183,44,-6.194033,21.0,11.0,044B,no,0.0,28051.0,14.0,2017.0
ssPqPHcBXOWlsYmdNeFG,0.0,963.0,14.0,240.0,963.0,0.0,3514.0,0.0,"[-6.19585, 53.238267]",2017-11-17 10:22:15,17.0,6.0,-92.0,3.0,0,0.2613830544246765,25000.0,no,0.0,"178,43",10.0,5a0eb87ae45b4b356e947e9c,044B0001,0.0,0.0,53.238267,44,-6.19585,22.0,11.0,044B,no,0.0,28051.0,37.0,2017.0
lMPqPHcBXOWlsYmdNvf4,0.0,963.0,14.0,240.0,963.0,0.0,3514.0,0.0,"[-6.202517, 53.246767]",2017-11-17 10:23:27,17.0,6.0,-92.0,3.0,0,0.243031871831117,20000.0,no,0.0,"176,48",10.0,5a0eb8bce45b4b356e948549,044B0001,0.0,0.0,53.246767,44,-6.202517,23.0,11.0,044B,no,0.0,28051.0,43.0,2017.0
NcPqPHcBXOWlsYmdNvn4,0.0,963.0,14.0,240.0,963.0,0.0,3514.0,0.0,"[-6.205217, 53.2486]",2017-11-17 10:23:46,17.0,6.0,-92.0,3.0,0,0.27168758812348776,19000.0,no,0.0,"175,49",10.0,5a0eb8cee45b4b356e948707,044B0001,0.0,0.0,53.2486,44,-6.205217,23.0,11.0,044B,no,0.0,28051.0,51.0,2017.0
UsrrPHcBXOWlsYmdg8Rl,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.3175]",2017-11-17 11:00:29,17.0,6.0,-92.0,3.0,0,0.00189031375292544,20000.0,no,0.0,"166,87",11.0,5a0ec16ae45b4b356e954897,044B0001,0.0,0.0,53.3175,44,-6.230867,0.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
CMrrPHcBXOWlsYmdg8Zl,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.23085, 53.317483]",2017-11-17 11:00:48,17.0,6.0,-92.0,3.0,0,0.002201922043268069,19000.0,no,0.0,"166,87",11.0,5a0ec17ee45b4b356e954a71,044B0001,0.0,0.0,53.317483,44,-6.23085,0.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
i8rrPHcBXOWlsYmdg8dl,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230883, 53.317483]",2017-11-17 11:01:07,17.0,6.0,-92.0,3.0,0,0.0021920473537640696,19000.0,no,0.0,"166,87",11.0,5a0ec190e45b4b356e954c06,044B0001,0.0,0.0,53.317483,44,-6.230883,1.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
DcrrPHcBXOWlsYmdhdE2,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.2309, 53.317467]",2017-11-17 11:01:27,17.0,6.0,-92.0,3.0,0,0.0021072350094667354,20000.0,no,0.0,"166,87",11.0,5a0ec1a6e45b4b356e954dd5,044B0001,0.0,0.0,53.317467,44,-6.2309,1.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
ucrrPHcBXOWlsYmdhdI3,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.317483]",2017-11-17 11:01:48,17.0,6.0,-92.0,3.0,0,0.002823178563519968,21000.0,no,0.0,"166,87",11.0,5a0ec1bae45b4b356e954f9f,044B0001,0.0,0.0,53.317483,44,-6.230867,1.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
PsrrPHcBXOWlsYmdiNxu,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230883, 53.3175]",2017-11-17 11:02:11,17.0,6.0,-92.0,3.0,0,0.0021686061220055233,23000.0,no,0.0,"166,87",11.0,5a0ec1d0e45b4b356e95516f,044B0001,0.0,0.0,53.3175,44,-6.230883,2.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
PcrrPHcBXOWlsYmdjOco,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.3175]",2017-11-17 11:02:52,17.0,6.0,-92.0,3.0,0,0.0010628104148799231,41000.0,no,0.0,"166,87",11.0,5a0ec1fae45b4b356e9554cc,044B0001,0.0,0.0,53.3175,44,-6.230867,2.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
7srrPHcBXOWlsYmdjOgo,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230883, 53.317483]",2017-11-17 11:03:08,17.0,6.0,-92.0,3.0,0,0.0021686061220055233,16000.0,no,0.0,"166,87",11.0,5a0ec20ce45b4b356e95568f,044B0001,0.0,0.0,53.317483,44,-6.230883,3.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
kMrrPHcBXOWlsYmdjOoo,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.317483]",2017-11-17 11:03:28,17.0,6.0,-92.0,3.0,0,0.0010628108382136764,20000.0,no,0.0,"166,87",11.0,5a0ec21ee45b4b356e955856,044B0001,0.0,0.0,53.317483,44,-6.230867,3.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
tsrrPHcBXOWlsYmdjvUe,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.3175]",2017-11-17 11:04:09,17.0,6.0,-92.0,3.0,0,0.00189031375292544,41000.0,no,0.0,"166,87",11.0,5a0ec248e45b4b356e955be2,044B0001,0.0,0.0,53.3175,44,-6.230867,4.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
osvrPHcBXOWlsYmdkAC1,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.317517]",2017-11-17 11:04:48,17.0,6.0,-92.0,3.0,0,0.00189031375292544,39000.0,no,0.0,"166,87",11.0,5a0ec26ce45b4b356e955f39,044B0001,0.0,0.0,53.317517,44,-6.230867,4.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
SsvrPHcBXOWlsYmdkAK1,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.23085, 53.317517]",2017-11-17 11:05:11,17.0,6.0,-92.0,3.0,0,0.001129235615966083,23000.0,no,0.0,"166,87",11.0,5a0ec282e45b4b356e9560ff,044B0001,0.0,0.0,53.317517,44,-6.23085,5.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
0cvrPHcBXOWlsYmdkwux,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.317517]",2017-11-17 11:05:27,17.0,6.0,-92.0,3.0,0,0.001129235615966083,16000.0,no,0.0,"166,87",11.0,5a0ec294e45b4b356e9562dd,044B0001,0.0,0.0,53.317517,44,-6.230867,5.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
c8vrPHcBXOWlsYmdkw2x,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.23085, 53.317517]",2017-11-17 11:05:52,17.0,6.0,-92.0,3.0,0,0.001129235615966083,25000.0,no,0.0,"166,87",11.0,5a0ec2aee45b4b356e95649b,044B0001,0.0,0.0,53.317517,44,-6.23085,5.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
_MvrPHcBXOWlsYmdlhaT,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230883, 53.3175]",2017-11-17 11:06:08,17.0,6.0,-92.0,3.0,0,0.002894538295453104,16000.0,no,0.0,"166,87",11.0,5a0ec2bee45b4b356e95666e,044B0001,0.0,0.0,53.3175,44,-6.230883,6.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
IcvrPHcBXOWlsYmdlyK-,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.3175]",2017-11-17 11:06:50,17.0,6.0,-92.0,3.0,0,0.0010628104148799231,42000.0,no,0.0,"166,87",11.0,5a0ec2e8e45b4b356e9569f4,044B0001,0.0,0.0,53.3175,44,-6.230867,6.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
y8vrPHcBXOWlsYmdlyO-,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230883, 53.317483]",2017-11-17 11:07:08,17.0,6.0,-92.0,3.0,0,0.0021686061220055233,18000.0,no,0.0,"166,87",11.0,5a0ec2f9e45b4b356e956bbc,044B0001,0.0,0.0,53.317483,44,-6.230883,7.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
aMvrPHcBXOWlsYmdlyW-,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.317483]",2017-11-17 11:07:29,17.0,6.0,-92.0,3.0,0,0.0010628108382136764,21000.0,no,0.0,"166,87",11.0,5a0ec30de45b4b356e956d7f,044B0001,0.0,0.0,53.317483,44,-6.230867,7.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
5svrPHcBXOWlsYmduKcv,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.23085, 53.3175]",2017-11-17 11:07:47,17.0,6.0,-92.0,3.0,0,0.002201922043268069,18000.0,no,0.0,"166,87",11.0,5a0ec324e45b4b356e956f30,044B0001,0.0,0.0,53.3175,44,-6.23085,7.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
tcvrPHcBXOWlsYmduKkv,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.3175]",2017-11-17 11:08:08,17.0,6.0,-92.0,3.0,0,0.001129236065758295,21000.0,no,0.0,"166,87",11.0,5a0ec336e45b4b356e957124,044B0001,0.0,0.0,53.3175,44,-6.230867,8.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
OsvrPHcBXOWlsYmduKuW,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.317483]",2017-11-17 11:08:27,17.0,6.0,-92.0,3.0,0,0.00189031375292544,19000.0,no,0.0,"166,87",11.0,5a0ec349e45b4b356e9572c5,044B0001,0.0,0.0,53.317483,44,-6.230867,8.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
8cvrPHcBXOWlsYmduKyW,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.3175]",2017-11-17 11:08:48,17.0,6.0,-92.0,3.0,0,0.00189031375292544,21000.0,no,0.0,"166,87",11.0,5a0ec360e45b4b356e95749a,044B0001,0.0,0.0,53.3175,44,-6.230867,8.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
EcvrPHcBXOWlsYmdubAJ,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.230867, 53.317483]",2017-11-17 11:09:28,17.0,6.0,-92.0,3.0,0,0.00189031375292544,40000.0,no,0.0,"166,87",11.0,5a0ec385e45b4b356e9577fd,044B0001,0.0,0.0,53.317483,44,-6.230867,9.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
98vrPHcBXOWlsYmdvO_4,0.0,62227.0,14.0,242.0,3888.0,0.0,3514.0,0.0,"[-6.23085, 53.3175]",2017-11-17 11:13:48,17.0,6.0,-92.0,3.0,0,0.001129236065758295,36000.0,no,0.0,"166,87",11.0,5a0ec488e45b4b356e958e58,044B0001,0.0,0.0,53.3175,44,-6.23085,13.0,11.0,044B,no,0.0,28051.0,0.0,2017.0
-L_pPHcBXOWlsYmdaR9P,0.0,3893.0,14.0,243.0,3893.0,0.0,6006.0,0.0,"[-6.229054, 53.273841]",2017-11-17 07:51:51,17.0,6.0,-42.0,4.0,0,0.19352016735514713,20000.0,no,0.0,"167,63",7.0,5a0e953be45b4b356e910d90,044B0001,0.0,0.0,53.273841,44,-6.229054,51.0,11.0,044B,no,0.0,28051.0,34.0,2017.0
zr_pPHcBXOWlsYmdaSFP,-23.0,3893.0,14.0,243.0,3893.0,0.0,6006.0,0.0,"[-6.228469, 53.271675]",2017-11-17 07:52:10,17.0,6.0,-65.0,3.0,0,0.24396936249138032,19000.0,no,0.0,"167,62",7.0,5a0e9547e45b4b356e910f85,044B0001,0.0,0.0,53.271675,44,-6.228469,52.0,11.0,044B,no,0.0,28051.0,46.0,2017.0
yL_pPHcBXOWlsYmdaics,18.0,3893.0,14.0,243.0,3893.0,0.0,6006.0,0.0,"[-6.228465, 53.271603]",2017-11-17 07:52:30,17.0,6.0,-47.0,4.0,0,0.008010452018933486,20000.0,no,0.0,"167,62",7.0,5a0e955be45b4b356e9111ca,044B0001,0.0,0.0,53.271603,44,-6.228465,52.0,11.0,044B,no,0.0,28051.0,1.0,2017.0
-L_pPHcBXOWlsYmdf8Hl,0.0,238.0,14.0,238.0,238.0,0.0,3499.0,0.0,"[-6.231966, 53.259265]",2017-11-17 09:59:24,17.0,6.0,-28.0,4.0,0,0.07940137473802059,21000.0,no,0.0,"166,55",9.0,5a0eb31ae45b4b356e93ff87,044B0001,0.0,0.0,53.259265,44,-6.231966,59.0,11.0,044B,no,0.0,28051.0,13.0,2017.0
1b_pPHcBXOWlsYmdgM7X,0.0,238.0,14.0,238.0,238.0,0.0,3499.0,0.0,"[-6.232352, 53.25706]",2017-11-17 10:00:27,17.0,6.0,-28.0,4.0,0,0.04610404556681823,23000.0,no,0.0,"166,54",10.0,5a0eb35ae45b4b356e9404d8,044B0001,0.0,0.0,53.25706,44,-6.232352,0.0,11.0,044B,no,0.0,28051.0,7.0,2017.0
s7_pPHcBXOWlsYmdgNDX,0.0,238.0,14.0,238.0,238.0,0.0,3499.0,0.0,"[-6.232226, 53.256626]",2017-11-17 10:00:44,17.0,6.0,-28.0,4.0,0,0.048981039329036836,17000.0,no,0.0,"166,53",10.0,5a0eb366e45b4b356e9406d4,044B0001,0.0,0.0,53.256626,44,-6.232226,0.0,11.0,044B,no,0.0,28051.0,10.0,2017.0
VL_pPHcBXOWlsYmdgNLY,23.0,238.0,14.0,238.0,238.0,0.0,3500.0,0.0,"[-6.232174, 53.256542]",2017-11-17 10:01:03,17.0,6.0,-5.0,4.0,0,0.00996030585689217,19000.0,no,0.0,"166,53",10.0,5a0eb37ee45b4b356e94088d,044B0001,0.0,0.0,53.256542,44,-6.232174,1.0,11.0,044B,no,0.0,28051.0,1.0,2017.0
47_pPHcBXOWlsYmdgdlo,30.0,238.0,14.0,238.0,238.0,0.0,3500.0,0.0,"[-6.231803, 53.255941]",2017-11-17 10:01:47,17.0,6.0,25.0,4.0,0,0.07123951374198159,44000.0,no,0.0,"166,53",10.0,5a0eb3abe45b4b356e940c66,044B0001,0.0,0.0,53.255941,44,-6.231803,1.0,11.0,044B,no,0.0,28051.0,5.0,2017.0
Yr_pPHcBXOWlsYmdgdvG,0.0,238.0,14.0,238.0,238.0,0.0,3500.0,0.0,"[-6.231114, 53.254597]",2017-11-17 10:02:06,17.0,6.0,25.0,4.0,0,0.1563165219215539,19000.0,no,0.0,"166,52",10.0,5a0eb3b8e45b4b356e940df7,044B0001,0.0,0.0,53.254597,44,-6.231114,2.0,11.0,044B,no,0.0,28051.0,29.0,2017.0
Tr_pPHcBXOWlsYmdgd3H,0.0,238.0,14.0,238.0,238.0,0.0,3500.0,0.0,"[-6.229409, 53.253175]",2017-11-17 10:02:25,17.0,6.0,25.0,4.0,0,0.19459390479734784,19000.0,no,0.0,"167,51",10.0,5a0eb3d0e45b4b356e940ffe,044B0001,0.0,0.0,53.253175,44,-6.229409,2.0,11.0,044B,no,0.0,28051.0,36.0,2017.0
Jb_pPHcBXOWlsYmdgt8p,-17.0,961.0,14.0,240.0,961.0,0.0,3501.0,0.0,"[-6.226116, 53.252488]",2017-11-17 10:02:55,17.0,6.0,8.0,4.0,0,0.23200788607471587,30000.0,no,0.0,"168,51",10.0,5a0eb3ece45b4b356e9411ed,044B0001,0.0,0.0,53.252488,44,-6.226116,2.0,11.0,044B,no,0.0,28051.0,27.0,2017.0
p7_pPHcBXOWlsYmdguAq,0.0,961.0,14.0,240.0,961.0,0.0,3502.0,0.0,"[-6.223894, 53.251543]",2017-11-17 10:03:03,17.0,6.0,8.0,4.0,0,0.1813659904790418,8000.0,no,0.0,"168,50",10.0,5a0eb3f4e45b4b356e941381,044B0001,0.0,0.0,53.251543,44,-6.223894,3.0,11.0,044B,no,0.0,28051.0,81.0,2017.0
iL_pPHcBXOWlsYmdguLY,0.0,961.0,14.0,240.0,961.0,0.0,3502.0,0.0,"[-6.223177, 53.250872]",2017-11-17 10:03:23,17.0,6.0,8.0,4.0,0,0.08855686612125516,20000.0,no,0.0,"169,50",10.0,5a0eb40ae45b4b356e941577,044B0001,0.0,0.0,53.250872,44,-6.223177,3.0,11.0,044B,no,0.0,28051.0,15.0,2017.0
